sequence,param,risk
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.053724433234965785, 0.8231995699098827, 1.2537178665947102]",0.7317600282553611
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.18500173662320607, 0.9734582734649544, 1.0349277117873095]",0.7033822029106355
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.16371479466245398, 0.9698076756570055, 1.413426062336019]",0.7505977568624854
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.15047921554014176, 0.8892955858428059, 1.3137166112027947]",0.7392030851712317
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.17908357698280225, 1.0308411794469994, 1.19834023732539]",0.7245490974691156
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.19050204223716805, 0.8186330722471026, 1.4292342295243396]",0.7522865869167071
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.0841562854673295, 0.857702033342975, 1.0588961190391841]",0.8774151926872057
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.07660727035922626, 1.1264505436480126, 1.0903631899619688]",0.8484902108738288
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.03264006546498649, 1.0555653875704736, 1.1861987713628657]",0.8911744911164469
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.019097786283823137, 0.8251155899893293, 1.0298005849831164]",0.8743718091278836
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.11761651487226939, 1.0721599892727143, 1.2137961528347014]",0.8619145716928607
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.0743411318492834, 1.0342247454030555, 1.2265921881853876]",0.8957535650779006
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.08009320125452707, 1.1177517926089964, 1.3494972168647856]",0.9011856530556548
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.10236139571113885, 1.0297694841034684, 1.2625982519057257]",0.8982310203623318
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.15005499822937157, 1.091778115775687, 1.1439688824450933]",0.8802679836732507
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.19206993899703284, 0.8472263113019849, 1.2090614108926137]",0.8595330559330955
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.10285637182609975, 0.860793813864202, 1.2444815502379027]",0.8636526125693915
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.18431709718102496, 1.067286342613758, 1.3822854331064065]",0.9047083856100864
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.02921037611095359, 1.1501911247323553, 1.1568737564240483]",0.8122757075751097
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.07811814650946369, 1.0377479508420073, 1.2899476021412462]",0.8027098939728123
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.01751786747943479, 1.1359871122050165, 1.4723405475539688]",0.8459769756297058
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.010360665032142224, 1.0656608821898699, 1.0303347137986099]",0.8027098939728123
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.08059680852176954, 1.0588515418110676, 1.496547969733317]",0.8027098939728123
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.12876991464388599, 0.9138382128376598, 1.1928957212233553]",0.8027098939728123
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_transition', 'human_mount_cover']","[0.06746108635367526, 0.8090251712222355, 1.230847643149883]",0.8569159723961921
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_transition', 'human_mount_cover']","[-0.1327806484373822, 0.8468383177926928, 1.0294772096656553]",0.8569159723961921
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_transition', 'human_mount_cover']","[0.10729319538900833, 0.8517360888074738, 1.123807416848457]",0.850872674870722
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_transition', 'human_mount_cover']","[-0.04362011874670918, 1.1485687896505197, 1.0402906506000693]",0.9091130700198495
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_transition', 'human_mount_cover']","[-0.020325039620267604, 1.019775963657615, 1.4416919132207562]",0.9047373504437303
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_transition', 'human_mount_cover']","[0.12771193513429652, 1.145593787879406, 1.1392105322569486]",0.9086623767910703
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_mount_cover']","[-0.03388139311532057, 0.9435084661326499, 1.4420964135991086]",0.9068964520466054
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_mount_cover']","[0.1830924815855965, 0.8603683623164436, 1.0881088642451853]",0.9062245039124375
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_mount_cover']","[-0.1072172532721857, 0.8933344334723444, 1.2424813651706783]",0.9068964588035106
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_mount_cover']","[0.035649401492902244, 0.9050986477194152, 1.002046801692532]",0.9069461166590054
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_mount_cover']","[-0.032421399549868835, 0.9477014291578901, 1.283170611853196]",0.9069461166590054
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_mount_cover']","[0.18123917021003816, 1.076197462854391, 1.2577457165353891]",0.8476319752738407
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_reach_in_cover']","[0.04703709976365106, 1.0704800329798005, 1.026996446611895]",0.8568027950733517
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_reach_in_cover']","[0.1598132040231809, 1.1119877962824292, 1.4372565920672382]",0.8568027950733517
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_reach_in_cover']","[0.11914924847862646, 0.9569515627565075, 1.1994894161601364]",0.9006082490351747
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_reach_in_cover']","[-0.1585851625158703, 1.0537158262742836, 1.0311239108093437]",0.9010161315043514
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_reach_in_cover']","[-0.17306095366279006, 0.8835052741784658, 1.0811515938860488]",0.9070611327742535
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_transition', 'human_reach_parts', 'human_retract_hand', 'human_transition', 'human_reach_in_cover']","[-0.06397853910706264, 0.8210302415561068, 1.0001166409506783]",0.9077743689431454
