sequence,param,risk
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.0943879956274093, 1.0678921605760883, 1.154068228794572]",0.7186993259083773
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.04237766627138498, 1.0427206934563351, 1.2906020085560015]",0.7363851752330797
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.1366468518980778, 0.9722678561165075, 1.1967659101026857]",0.7243397811918962
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.08920483249498634, 1.197927825179897, 1.4746977365466218]",0.757061418339391
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.01767081897172834, 0.9779416754903414, 1.134120370824664]",0.7160883174321812
"['human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.18563026824285697, 0.8109779428363276, 1.232446931048656]",0.7290259797290937
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.07261394885852904, 0.9520059687602846, 1.4458947289141437]",0.9227599910576414
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.01030110765841133, 1.0242041444105996, 1.118061703557531]",0.8836475277565277
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.19045676834368713, 0.930057171504464, 1.0683486964932334]",0.8784121012666595
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.00408953833488046, 1.1994734272770207, 1.337239848672935]",0.8762633271994857
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[-0.12726260127074224, 1.1574286146331954, 1.3983799607108198]",0.8833220507197341
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.09376067675759109, 1.1626374599590243, 1.3814427419165356]",0.8813682569934512
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.11589905498470532, 0.9415147911366414, 1.4904882865360634]",0.9032512309399318
"['human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_press_button', 'human_retract_hand', 'human_mount_cover']","[0.18476037515929028, 0.8644738613216076, 1.377002035825936]",0.8789469513106287
